package,class,method,parameter,line,bug
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,287,4
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,288,4
org.jfree.chart.title,Title,Title,,140,4
org.jfree.chart.title,Title,Title,,143,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",180,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",182,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",183,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",184,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",185,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",187,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",188,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",189,4
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",190,4
